time_secs,x_pose,y_pose,z_pose,x_ori,y_ori,z_ori,w_ori,roll,pitch,yaw
0.004046440124511719,1.8634173583984375,-0.354468017578125,0.43251654052734373,0.00695778525077881,0.03485347826181514,0.7556102113291076,0.6540565975606688,0.06185032448465059,0.035084745065181645,1.7157150293214878
0.007299184799194336,1.863466064453125,-0.3546189880371094,0.43287200927734376,0.0067144759342593965,0.035043681678585216,0.755513439598182,0.654160759121076,0.061815383204906774,0.03571023846000174,1.7154494004178196
0.03094315528869629,1.863522705078125,-0.3546864318847656,0.4331302490234375,0.006662482672379413,0.03497706031294004,0.7556043435153237,0.6540598540174147,0.061651252960068674,0.03569335873418998,1.7157176932096894
0.03555941581726074,1.8636025390625,-0.35489773559570315,0.4334228515625,0.006642372016170698,0.03481207542122325,0.7554948639710596,0.654195313963816,0.06136870105323583,0.03551870513510932,1.7153589225845176
0.050412893295288086,1.8636219482421874,-0.3549270935058594,0.4335940246582031,0.006875488925656001,0.03456544769424417,0.7555280676322607,0.6541676363880986,0.06130134249173873,0.034840993169241746,1.7154223103515711
0.055383920669555664,1.863671630859375,-0.3550356750488281,0.43380841064453124,0.007069461105357606,0.03480997567057267,0.7555097022283251,0.6541738134107491,0.06192504802607254,0.03486852132433231,1.715400636148363
0.06081795692443848,1.8636903076171876,-0.35517263793945314,0.43396743774414065,0.007081793122288892,0.034699249588504844,0.7555011659710023,0.6541894209635493,0.06177276975925561,0.034706124992642015,1.7153581640541724
0.08785414695739746,1.86373193359375,-0.35527984619140623,0.43413381958007813,0.007062755836409875,0.034766874040318786,0.7554625629472654,0.6542306152532216,0.06184838939270341,0.03482685141303407,1.7152503194699211
0.1014854907989502,1.8637923583984375,-0.35532077026367187,0.43446929931640627,0.006948529756024059,0.03494021888229819,0.7554612100385092,0.6542241658375502,0.06196180748623761,0.03522606645328635,1.7152726567999552
0.10882568359375,1.863833740234375,-0.355479248046875,0.43467819213867187,0.006998493349775074,0.03478942827916323,0.7553383806272268,0.6543734770926164,0.06179189736798142,0.034965221147848925,1.7148747942267912
0.13121843338012695,1.863892578125,-0.3556231994628906,0.4349170532226562,0.0069437862608489696,0.03471392640613909,0.755307755011309,0.6544134185403055,0.06160416948175478,0.034952243464533184,1.7147705626936245
0.1969738006591797,1.8638843994140626,-0.35569036865234377,0.435199462890625,0.006664475601572559,0.03515014219523522,0.7552013299747152,0.6545158542564359,0.06189436529459856,0.03595435497534342,1.7145122658936014
0.22090578079223633,1.86392041015625,-0.35580648803710935,0.4354624938964844,0.0068499997530656765,0.03505518420892482,0.7552327594852942,0.6544827656735425,0.06199490293569206,0.03554682494326778,1.7145926706283463
0.29131627082824707,1.8639859619140624,-0.3558781433105469,0.43569293212890625,0.006779336464118274,0.03487840940234487,0.75523462637859,0.6544907915879798,0.06163444679902018,0.035422623638836054,1.7145727358719391
0.30230712890625,1.8640535888671874,-0.35591543579101564,0.43599267578125,0.006621688232688059,0.03474888704695709,0.7552449234721899,0.654487412914437,0.06123225703908745,0.035490875786947165,1.7145863014946923
0.31473350524902344,1.8641339111328126,-0.35603668212890627,0.4361385498046875,0.0068192112851572385,0.034655359561093675,0.7552745600193803,0.6544561432202094,0.061350545442946186,0.03506725898115829,1.714661533753159
