pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.1855045988308052,-0.183505260376018,-0.00013163549232023548,5.3138279294161046e-5,-0.013380127151336673,0.026790209601776815
0.18550010787672072,-0.18344561017440847,-0.00014137401693126676,-0.001349679246352663,0.04170322542220883,-0.011255032432754674
0.18549366419303714,-0.18327640111683655,-0.00035288263580321525,-5.364741260685886e-5,0.00455631293911465,-0.02806951776470037
0.18548205863129896,-0.18300019994976605,-0.00041560782837753336,-0.0005129582602034236,0.030816322290662015,-0.07031518053176035
0.18547944554241225,-0.18297295365075056,-0.000658678758939557,-0.0004095134184562687,-0.002710405995169167,0.031201918749157426
0.1854613684235518,-0.18258198709133622,-0.0005035231860393294,-0.0011791362408924218,0.018456877074650227,0.04091798307030808
0.18543963214053955,-0.18209619062760785,-0.00031267518829569387,-0.0007178046045305181,0.00796671734812763,0.023957920500185602
0.18543180648833063,-0.1819699785696329,-0.0004746543898774271,-0.0006276531023253701,0.005430669467244095,0.01911372432776545
0.18541074419127443,-0.18154909125752883,-0.0002616843428994502,-0.00020897311911496062,-0.00031020899978711255,-0.010247341911888511
0.1853998830286892,-0.18134051953044372,-0.0005146837754486214,-0.0010434084828396999,0.025280684581117988,-0.01057358574189675
0.18538534725958347,-0.18107578162946417,-0.0006305649818603737,-0.0004391797313580386,-0.005332229989971601,0.024554098237603128
0.1853651904523662,-0.18073268799115866,-0.00047769519869511926,-0.0010592076158363517,0.0033909500740841674,0.05902634025803831
0.18535235947722728,-0.18047920636637244,-0.0009041897593919146,-0.0008853386987581478,0.0040872158758028946,0.032892606988529687
0.18533067896685437,-0.18002691048547342,-0.001126578020028837,-0.0003859671945290536,-0.0025756008861463485,-0.0033711396326488907
0.1853128895745932,-0.1797193056627052,-0.001371984809344574,-0.0013863635482200527,0.005846739164949271,0.07327585104368264
0.18529008909650657,-0.17932823151723434,-0.0014404344205183586,-0.0015410068580934103,0.03451333065989068,-0.013135228727751731
0.18526318419010193,-0.17884763838572063,-0.0014556729327474135,-0.000977847485742533,0.024450746930373357,-0.045217406940402514
0.18523038220518598,-0.17827768477549272,-0.001226446222759127,-0.0018621923529824119,0.047914424859625444,-0.03329823508488391
0.1852094410556576,-0.17794550465777834,-0.0015907854622460376,-0.0015892916058276958,0.010684293373006214,0.059089420548733354
0.18518505221517756,-0.17751326827020292,-0.002034692827932256,-0.0007942532632878146,0.012817017408780806,-0.04192557851490755
0.18515214569972868,-0.17694523068924306,-0.0021270268839186013,-0.002152130656829128,0.052398185967204955,-0.033998314180288515
0.18512811013749336,-0.17662814322688308,-0.0024463625317442442,-0.001062212392224628,0.024486233919169643,-0.06452835651564416
0.18509519234963925,-0.1760473254627477,-0.0028226258720811044,-0.001811445005185155,0.01665176696013072,0.0393091150009045
0.1850617576100232,-0.17548821459171945,-0.003185645712866902,-0.0018116090857170479,0.025119860047680163,0.003933115901570984
0.18502294853014886,-0.17493349021925328,-0.0030635264532580743,-0.0017523686965096943,0.027745028608521884,-0.017860268245767863
0.18498916771355328,-0.17445247002101813,-0.003374276846448864,-0.0020172709285506524,0.037631174188883176,-0.029470989136496206
0.18494815785626853,-0.1738500026720927,-0.00343738022089302,-0.0018991600514787655,0.03986374245235686,-0.05680045694196853
0.1849068122767348,-0.1733073801980727,-0.0033939927429870527,-0.002316057290933751,0.050032865580083095,-0.05258637576692632
0.18486530589692207,-0.17261899723830365,-0.003973085734221878,-0.002134055384619743,0.02884129056455313,-0.006841147967972135
0.18482068017864886,-0.17195285043653372,-0.004274617496298161,-0.00244258024051802,0.03150207121313844,0.010891162861265359
0.18476671113806448,-0.17117603478225338,-0.004065834732774361,-0.0026614320422507372,0.035039441277327096,0.01591246476123797
0.18472180840809146,-0.17067120235912864,-0.004072698422781739,-0.0020971348100141444,0.036248236238322365,-0.05877241257156463
0.18466951162457998,-0.1698466251332518,-0.004523524339152616,-0.002748152614641151,0.04924679107327521,-0.039193593158939215
0.1846185718283763,-0.1692508322979416,-0.004494614904039816,-0.0026455561944414394,0.03599803395427549,-0.013120561259202192
0.18456696315389806,-0.16863521500685388,-0.004624810026049554,-0.002588700075095923,0.02793744630229545,2.705970460849723e-5
0.18451025801123344,-0.16783896895038122,-0.004976211398755211,-0.002706465190656201,0.03818771607613234,-0.030390550416949325
0.18445208948910502,-0.16694642552185077,-0.0056631086859834055,-0.0029397457565606597,0.030442113562030575,0.013753493796874896
0.18439003453773514,-0.1660275912307328,-0.0061768363228643045,-0.002975519251588128,0.03193489405668293,0.0041875845284204535
0.1843327557383314,-0.165247189666661,-0.006917586135075146,-0.0034145661795789302,0.05714708186519353,-0.04274966707438115
0.18426655092838906,-0.16437313902812933,-0.0071625263497702785,-0.0028718366597768313,0.01802729517525229,0.022960548086684466
0.18420001459852484,-0.16351722825885234,-0.007484568528606501,-0.003280996575171067,0.014599048010071005,0.07133635638965229
0.184132864037669,-0.16269081799390425,-0.007813236035457947,-0.00352553673614241,0.031479068255340914,0.031558347070156416
0.18406605021436423,-0.1618826533938557,-0.008295031053316786,-0.0032876531470801694,0.03811308477086852,-0.026686060674178048
0.1839914933012001,-0.1609312029335994,-0.008587552942619314,-0.003270456192265996,0.04297643142214869,-0.05395516825343852
0.18392136063814643,-0.16013559718430417,-0.009016434179213698,-0.004220991343393841,0.05181288268639169,0.012222374365110106
0.18384567101948654,-0.15924167844104786,-0.009338097525387124,-0.0033789527440730837,0.02174497032229492,0.013091347036619471
0.18376631492720538,-0.1582765241119094,-0.009674961552311404,-0.00403043209436156,0.04853115097169978,-0.015054149446824183
0.18368734438293052,-0.15731344208003192,-0.010219885898051388,-0.004021953807339632,0.04248624071919482,-0.004067669349931872
0.18360121141209446,-0.1562722225720566,-0.010409651431568393,-0.0043544608950718605,0.06891316552014698,-0.06616617250330739
0.1835218247954313,-0.15532861261623526,-0.011188631581228337,-0.0037543054485616053,0.03319364905565166,-0.019541714247657115
0.18343101009111826,-0.1541353878035604,-0.011729493774453799,-0.004544858023422418,0.058481890295846696,-0.02652537966128861
0.1833472636164486,-0.15323589897043044,-0.012220827136974696,-0.005106094492401331,0.07812700032208879,-0.040232853585583914
0.1832512679981331,-0.15205020387370552,-0.012494952127106456,-0.0040614622287947445,0.04270714635295015,-0.04343982999824281
0.1831605484637243,-0.15102054169359147,-0.012997782694664017,-0.005161840355601283,0.061411159867937715,0.006405068835203094
0.18306699412306435,-0.14998656836245045,-0.013365815930383888,-0.0042646270574397795,0.03787015848239611,-0.02154823699694175
0.18296414742839032,-0.14877637755894368,-0.013471955358460075,-0.005231058906019727,0.06624911374648046,-0.018906034194051922
0.182871225175279,-0.1477589977023494,-0.01419002829913852,-0.005253417109080641,0.07884374147306251,-0.06823072005592971
0.18276393815218903,-0.14642913834516838,-0.014538805544192634,-0.004783071556105397,0.05657530650681242,-0.052429651537829504
0.1826623837996372,-0.14526447676435927,-0.015129846856071877,-0.005742418783948291,0.07449602990268714,-0.014995679943569583
0.18255623409380908,-0.14402838317006034,-0.01561265959330986,-0.0049856624336864575,0.050293456239796024,-0.024974391622442162
0.1824408031840428,-0.14257539565505725,-0.01596431311309201,-0.006424687224259353,0.09416019457545231,-0.02172071327871533
0.18233133610616528,-0.14137133229569257,-0.016287067216263048,-0.005328718762686148,0.06585667683985713,-0.05603695347663405
0.1822107464010793,-0.1398555908638049,-0.016599141338523467,-0.005988377313179735,0.08468401270792161,-0.054377702087071975
0.1821036687899259,-0.13865898739793814,-0.017500234695410715,-0.005795867764103685,0.06586043151895372,-0.020705270067161375
0.18198145735416238,-0.13716561718392659,-0.017889593778897137,-0.005539142761922827,0.05537971823835061,-0.021745073855081985
0.18185820388936275,-0.13574101175353182,-0.018094401617276868,-0.006775703231905713,0.09246649369354011,-0.01786917601352399
0.18174025130462976,-0.13440210738654404,-0.01876513538729075,-0.0059900211002882064,0.06540630729827263,-0.0225238067801374
0.1816051773255189,-0.1326296346143598,-0.019163051044621304,-0.005966303771827241,0.052103659189410075,0.012218299810750295
0.18147875695191096,-0.13114125351229106,-0.01973641244989183,-0.007888491082650204,0.12174959468017878,-0.018018489154322435
0.18135117286025648,-0.1296620470903994,-0.02031504718324029,-0.005652047812558297,0.04988453747859565,-0.033585667551386075
0.1812148104117789,-0.12801466415400342,-0.020667160344487203,-0.0069243723448634935,0.06684787623119041,0.04300279964055677
0.1810802783643604,-0.12645002159984342,-0.02111752127164422,-0.007686082666466119,0.0902014800942781,0.04018982455262741
0.1809449797163401,-0.12486564697666729,-0.021724536399449976,-0.005534284464923422,0.026213766509356237,0.006232227480771374
0.1807992574357479,-0.12313012901519585,-0.021865906597943758,-0.007416127602727226,0.08075439863000579,0.02397368874539644
0.18066598959897157,-0.12178859678079294,-0.022252014646055623,-0.007502311284491456,0.10001695575253045,-0.041596452208785155
0.18052123642121512,-0.12011308030061628,-0.022665097115792867,-0.00673882844872674,0.08707995105300582,-0.0928643519237882
0.18037339072695666,-0.11834560538446467,-0.02322931733584555,-0.0075279718145848,0.10628415169724088,-0.07809311335077958
0.18023135121585013,-0.11681280183125063,-0.023838452977372408,-0.00798265609192245,0.10173483962996453,-0.02095524468891817
0.18007156547528902,-0.11486405409432601,-0.024033469533401516,-0.006949338748654568,0.05911432359850486,-0.001856579968890207
0.17992092612385616,-0.11319088424129695,-0.024518313991710547,-0.008436068049458505,0.09767151693396699,0.02592851224278851
0.17976536735561027,-0.11140972678014924,-0.024995983577719972,-0.007346114521929471,0.09301559657631028,-0.09117219223393953
0.1796026450982407,-0.10951791095533961,-0.025231529762587013,-0.008243817300465032,0.11704687436929782,-0.08012220325123874
0.17944983662138214,-0.10780573916892763,-0.026173542585639826,-0.007841326764478731,0.07538465196614023,0.005114827416126403
0.17928416998939808,-0.1059200656189259,-0.026441624981368633,-0.008201138553368672,0.08509638521762294,0.003710380192797102
0.1791243209089235,-0.10416266070433164,-0.027127816118667308,-0.00816340639387198,0.08549084879484023,-0.011869218603691193
0.17895397909792457,-0.10218018596515073,-0.02757596420215311,-0.008182859688879435,0.08888460974381071,-0.03046989982688059
0.17878086389569994,-0.10018210674480127,-0.027952351488325273,-0.009456799517819147,0.1330540203522945,-0.04412325732394851
0.17861264528775558,-0.09834345602180447,-0.028534469126203676,-0.00869194020500981,0.11427488875039712,-0.0777255691326669
0.17842964888793955,-0.09622551682176339,-0.02857158911736921,-0.008913566107664743,0.12189234577356653,-0.08733660899097163
0.17826061466379414,-0.09442976661733783,-0.02931049886923897,-0.009530964729151877,0.11898975078576454,-0.017523457355570496
0.17807556869900865,-0.09224585024954986,-0.029725486205395564,-0.008287306110476986,0.09119138554549644,-0.07520254300956462
0.17789358672067587,-0.09020422352907,-0.03021197816983543,-0.009381904888445636,0.09078866734576369,0.04124374149995416
0.17770985969338385,-0.0881946225456227,-0.030587125994298445,-0.009245346358758967,0.09445615333665221,0.0032052088747818105
0.17751843279287233,-0.08594271978613915,-0.03109572197366366,-0.00947980211788207,0.12663804680780427,-0.08805563698252336
0.17733036205594369,-0.08388696427291267,-0.03152956398380646,-0.009804266899358795,0.10843658850710883,0.00016045774761599922
0.17714102964567605,-0.08183757702236681,-0.03200060467440428,-0.009262271442300593,0.08994994766374913,-0.010211166047869561
0.1769437194054183,-0.07962837250784252,-0.03229846453145807,-0.009656113623862542,0.09563799042977475,0.0059240773914684625
0.1767430794554134,-0.07736543292930927,-0.032593372342818144,-0.009958427291933117,0.11377458625838363,-0.03027493770847435
0.1765449587966284,-0.07522998194697385,-0.03295387468924424,-0.010186950871166956,0.11513716745699544,-0.018984587819297183
0.176342775046555,-0.07301046840673045,-0.03333545992832786,-0.010113559073076364,0.11472222676202287,-0.036379826494244635
0.1761402187417526,-0.07081643097240076,-0.03379726746056466,-0.010020546494645413,0.10573464705516038,-0.02743859750087663
0.17593181384916917,-0.06846749084648801,-0.03431140011169061,-0.010536671974466708,0.13358733815484683,-0.07141439618688802
0.17572818734492934,-0.06626534590677245,-0.035093170774977755,-0.010675172601955102,0.14052041878690777,-0.08924040260884773
0.17551306640538422,-0.06385462384917441,-0.03544841722324714,-0.010179977846207423,0.10457430271436839,-0.03605374447142845
0.17529720555847095,-0.06147705557594277,-0.035811042252777606,-0.011402156512200725,0.1326713000084678,0.001443922738532699
0.17507969465389742,-0.05903461027301734,-0.036396890556218156,-0.010445428330918884,0.12317000261809613,-0.08808878795980588
0.17485873044501868,-0.05657980423085548,-0.03683422770936903,-0.01133781407437614,0.14258712273738422,-0.059532901252754546
0.17464339846287585,-0.05427068840836203,-0.037645818324549635,-0.010849811227361224,0.11987081624391818,-0.05115457854898796
0.17441791250621855,-0.05184191693514831,-0.03788560377888535,-0.01084715591813912,0.11203757671590933,-0.03539134353367131
0.17419376569028797,-0.04945591859735905,-0.03834351839234775,-0.011566235507332653,0.12340742859344275,0.0002566836467465489
0.17396824054751792,-0.04706999534932528,-0.03884166854310943,-0.011345491380621438,0.11216255076555234,0.0017856502497912508
0.17372974756445658,-0.04441577356154695,-0.03891666457044016,-0.011814272558701723,0.14781830885827404,-0.07167641382695956
0.17350396495788928,-0.042035366507533596,-0.039765002530291714,-0.011903595647660883,0.1471075903830383,-0.06933155094521702
0.1732650304053965,-0.03943875425140765,-0.03999276716883101,-0.011517523312609348,0.11829177801647524,-0.02817066141298507
0.17302812740737664,-0.036893182323614444,-0.040487487339832665,-0.01260480321630196,0.1350256027069826,0.03396972283257273
0.17278932102055422,-0.03436264680405041,-0.0408989072953298,-0.011489039465324159,0.11078790103986237,-0.026464709041583608
0.17254060483306133,-0.031578830788266364,-0.04118404392879796,-0.012852572560753549,0.1486038717160084,-0.0008559320661637005
0.17229813471922645,-0.02896514452149549,-0.041826425969425325,-0.012189490038940999,0.14225237129752508,-0.0679136330958566
0.1720483855846227,-0.02629061454836214,-0.04201050332623296,-0.012524818040887153,0.14230637968971224,-0.03804347364746152
0.17179646923081385,-0.023558212917784267,-0.042321628078021825,-0.012406707207748044,0.12107388026882716,0.008843101307037764
0.17154988399877752,-0.020944671025377393,-0.043068240975038356,-0.012843190228398743,0.12817155843189007,0.02686016160953919
0.17129311178567758,-0.018105085226102543,-0.04354981235466394,-0.012771945214722667,0.12751348771404775,0.0112007747062429
0.17103501863212686,-0.015195938673494832,-0.04429477043432308,-0.01307244203109872,0.15814275142276485,-0.0640426544997412
0.17077479746607596,-0.012371170621946278,-0.04469816352410929,-0.013287758346517152,0.12470107531202511,0.06271890023788662
0.17051401575095484,-0.009636100069825794,-0.04492870339787775,-0.012608715184015754,0.14274480481384005,-0.087699608226046
0.17024582976918382,-0.00668030842219068,-0.04520193483182914,-0.013694948923820947,0.16004820743208958,-0.02446873502215317
0.1699876485806659,-0.0040094917326294645,-0.045920254545830326,-0.013534537490631058,0.15156731978420543,-0.025848506124821664
0.1697143863592419,-0.0009865856802441261,-0.046189469354059334,-0.012934805277929656,0.1410890174978537,-0.07223824105459418
0.1694534240176431,0.0016784791600677545,-0.04695029246855795,-0.013867986513611994,0.16852617864133362,-0.06092056011816268
0.16917761507117485,0.004627803871312879,-0.04705222801301482,-0.01329511899721486,0.1440446338516682,-0.05793923220450961
0.16890237574307151,0.00758941771053328,-0.047447298852161354,-0.014043301015596895,0.1523857542260157,-0.004477060628753503
0.16862708233689802,0.01049261858401641,-0.047824761634271344,-0.014051144605854824,0.14421311355389385,0.014150198943656203
0.16834548476446712,0.013561913529686153,-0.0481683969797771,-0.013614384231459595,0.14561826805655914,-0.052178986458269405
0.16806752292675795,0.016471580328491928,-0.04861338720229523,-0.014632748233521894,0.16246499973270295,0.006420200953534344
0.16778539855915897,0.019484336229324543,-0.04907032823279362,-0.01355981463448405,0.14210678644803346,-0.06583041705079999
0.16749486680926712,0.022639567607206076,-0.04915726452606722,-0.01500719480452367,0.16425221508004623,0.028827391267530592
0.1672161999692342,0.025483005687618892,-0.049837685281284023,-0.014026612583894073,0.13876355540761082,-0.016511103388530533
0.1669207624608346,0.028727856608785747,-0.049974860418643595,-0.014509882559693637,0.1472985503319079,0.006178366999695383
0.16663436979624283,0.031664555483975815,-0.05037873365613387,-0.014879986799478731,0.1591204604721286,0.003523383704052775
0.16634159211111607,0.03482449581815424,-0.05090811616417077,-0.014291778636822544,0.13410898282494998,0.004749224227539378
0.16604569803496227,0.03791561225300778,-0.05100563902960703,-0.015078684698059858,0.15947792854187567,0.009788117518439759
0.1657517946723526,0.0410492524292483,-0.05165464917987425,-0.014742487702986995,0.14426098409213353,0.009537374178699437
0.16544915736769894,0.04438814632565173,-0.052068829314765815,-0.014979455703062425,0.1471136166544161,0.021307992813616786
0.16514930293559113,0.047609188193274664,-0.05260602888743713,-0.01525538804106444,0.15181275775936814,0.03150652861984985
0.16484642911809358,0.05080501954402451,-0.05285512921251506,-0.015151778049711056,0.15470682871564378,0.0009058665340584892
0.16453831595613624,0.05406945120861927,-0.05284451631669226,-0.01526607419506228,0.16765281079980035,-0.035211207770559014
0.16423615537983863,0.057264163587285415,-0.05351330269354467,-0.015514898421784556,0.1767693576642325,-0.04266392225955502
0.16392470318549254,0.060655631300111104,-0.053833406013955636,-0.01548640287932478,0.1410117581183885,0.062132905293595594
0.16361377803107882,0.0639135543030615,-0.05394712655046208,-0.015425565950621513,0.15328321773599496,0.006357507717753372
0.16330127501612993,0.06727722448328985,-0.0543734674170743,-0.015923956795527036,0.18652590693795,-0.047537583882693336
0.16298909206158319,0.07055516862255803,-0.05472528728516529,-0.01596345543512259,0.1560852256903478,0.04788358816888192
0.16266779348968988,0.07406457473328729,-0.05484472676581877,-0.015254158320485635,0.1473641556770336,-0.02073925248206903
0.16235819742665963,0.07715588281607719,-0.05525196533372161,-0.016059157248594993,0.15026872382898981,0.062138177188861984
0.16203458290411035,0.08060545960437539,-0.05521582457664562,-0.016179029547788836,0.17111279811825655,0.0022712182235682544
0.16170970188272607,0.08406323594398368,-0.0551976713496796,-0.01624212060281532,0.1601395803945509,0.038068247511645587
0.16139168934206857,0.08735009522774682,-0.055656796264570874,-0.01597027481628803,0.15881618696134547,-0.0005898700960966189
0.1610604124568855,0.0909760046680791,-0.055688990919577776,-0.016456420619740553,0.1903960116113799,-0.04820196833303384
0.16074160615866026,0.09420635192887997,-0.056187098630345246,-0.01636087010618021,0.17992601207149952,-0.035099873939744605
0.16041216307954134,0.09762884297627346,-0.056111452124496454,-0.016191801739706465,0.15666287618935287,0.010838419588621188
0.1600775345168021,0.10124311110324483,-0.056139617904222595,-0.016763800979251623,0.19400472299032206,-0.04354350621411116
0.15974784832822433,0.10465896305010956,-0.05630953216328306,-0.016606134435627164,0.16816883908255853,0.011636590654778999
0.1594177975527638,0.10815646256395765,-0.056852615227786125,-0.0165855477062888,0.17092892963738254,-0.0077248431880127585
0.15907969405013517,0.11178275450801169,-0.056923252440153324,-0.016698070643673235,0.17929246328893308,-0.027245932822634846
0.15874583347713841,0.11527243021205684,-0.05725029266223837,-0.017289955738297547,0.17874704903221678,0.043396164993204596
0.15840307784733934,0.11898727773555501,-0.05729094188948878,-0.016602991693145077,0.16009898199706926,0.00727205229606039
0.15806562813595557,0.12254023387221369,-0.05765090881133098,-0.017338627365279715,0.18305631669095582,0.0215414402438153
0.15772087816562477,0.12624577536157866,-0.05769298628280226,-0.016710814222043357,0.1759783004866628,-0.044640221439278434
0.15737204295753812,0.13005389190446776,-0.05767493018147125,-0.017520873342293856,0.20769914291555522,-0.04737360313751939
0.15703261469179888,0.1335793818836949,-0.058130156165220534,-0.017403492858788974,0.2033214722138618,-0.05671637523412873
0.15668134399323627,0.13736571104310633,-0.058017722920986545,-0.017159602468400623,0.17246647708056015,0.00280016575892902
0.15633331667074463,0.1410281797739922,-0.05808461895454834,-0.01772094344367542,0.17408063677927293,0.06398537434278449
0.1559838596987993,0.14470341830076777,-0.05815166366845969,-0.01736070360090243,0.1768628843362751,-4.019218011260473e-5
0.1556323786761085,0.14842017508217673,-0.058236185562860324,-0.017806334478163086,0.17564683186140634,0.0553784385373957
0.15528252139803866,0.15205458714489833,-0.058422987557482355,-0.017594169881416082,0.1828157772779677,-0.0033056147561781424
0.15492388448426786,0.15592575183696814,-0.05834212903848065,-0.01757463579364131,0.1918272199052518,-0.04151720119165343
0.1545722938696863,0.1595503090974669,-0.05856461059677778,-0.018098187372561213,0.18607183138544547,0.03907561541848906
0.15421294159640886,0.16336019974705232,-0.0584806415321113,-0.01805828434291937,0.2048637605684554,-0.032772314419094825
0.1538550726700313,0.16710905634043177,-0.05854269369460055,-0.01770735401249374,0.18060827229635767,-0.01015205147583699
0.15349049867212827,0.1710230427550494,-0.058365824570202535,-0.018117456610830737,0.18395265341276065,0.027855130068446622
0.1531304194877342,0.1747879997477546,-0.05846102559949732,-0.018454692526013252,0.1872674680425899,0.055756592691353746
0.15276360906637565,0.17869889527260896,-0.05824297206859993,-0.01789373945867263,0.16399913892073706,0.046522979953349336
0.1523966722651401,0.18263172822755475,-0.05821779813580999,-0.018891768909336085,0.20206074122623072,0.055175034472211115
0.15203149508105546,0.18643339361490366,-0.058153380660237224,-0.018242950268997117,0.19085910179022708,-0.005218283373416989
0.15165574965240314,0.19052479864025723,-0.057696039253549394,-0.01812444294361254,0.1815222257335324,0.001447735750889658
0.15128584171235504,0.19438769999957473,-0.05745896623054957,-0.01899566487011786,0.1905601028024849,0.08540276694471494
0.15091396986801853,0.1983512281742996,-0.05741042915166773,-0.018701372937939772,0.20453648213835593,-0.006528180713313137
0.15053801776497455,0.20243354495035934,-0.057317726871513694,-0.01832485814456703,0.18054632058729753,0.009613414428539687
0.15016453269331972,0.20631640879256066,-0.05709074891783935,-0.018928723970251755,0.1951134527987491,0.040009786305084484
0.14979218285235596,0.21020256961172126,-0.05718379830776099,-0.018879994488443283,0.19131010546622867,0.03749304493584843
0.14941203632135097,0.2142734214021154,-0.05691407119024281,-0.01868050551940898,0.2019215728067009,-0.030711131147216426
0.14903538705267988,0.21822106874389915,-0.05689366355818814,-0.019248349471025866,0.19398087958271396,0.06657324169686245
0.148658746869736,0.22208721034889164,-0.0567627294066883,-0.018500826254165142,0.17463217004350468,0.01448733786153372
0.14827299642981373,0.22623771554471803,-0.05637812354965302,-0.01934313941670857,0.20527501002467594,0.031320521906799285
0.14789895402064407,0.22990970018173687,-0.056288597804874135,-0.019167013770845967,0.19989309538163275,0.015695827240398107
0.14750658769138822,0.23421529224925403,-0.05570389161319978,-0.01876372789956411,0.17765450322161566,0.02216037129832922
0.14712803219935086,0.23798669265881078,-0.05555108165217706,-0.019772597109832226,0.23880170554204713,-0.03157985763386585
0.1467381725934811,0.2421912507752498,-0.05525258235050537,-0.019405146157976144,0.22131918656292746,-0.035253534337971175
0.1463466278281925,0.24644689202916625,-0.05498644908395795,-0.01943594962802704,0.19429617560947807,0.04768234237300739
0.1459572059414949,0.25057192853589894,-0.054738895364233514,-0.019363327747440654,0.20495108947248214,-0.0022649007946211118
0.14556698688843395,0.2546595758718539,-0.054384692295454506,-0.020006643283681454,0.2335411310153062,-0.003808166221102395
0.1451762931483369,0.2587142160960106,-0.05397791757937014,-0.019590921353540694,0.2020793260370521,0.027417573399531558
0.14477903502270809,0.2629370661697455,-0.05325138296394473,-0.019746855273729127,0.20838530686360596,0.025209464956346798
0.1443869247490338,0.2670866659891594,-0.05316850629902983,-0.019768625603537166,0.2079095325078486,0.023748958963391235
0.1439920081623007,0.2712911957554759,-0.05296190149531323,-0.01957625484503759,0.20370926023217575,0.0025003980015827518
0.14359837254253707,0.2754112123394705,-0.052802643102099645,-0.02009433336459405,0.21008200285867104,0.05368446598227529
0.14319877471461087,0.27957981970428364,-0.052015056037608344,-0.019547742960202234,0.21237054998787394,-0.03991160285547414
0.14279988730783258,0.2838117910967841,-0.05163705468407516,-0.02031742184327657,0.23466752209496972,0.0010589669075969242
0.14240419697753573,0.2878254445536409,-0.05116655465817197,-0.019846609340148057,0.1874458826910711,0.07076587936538231
0.14200011454664704,0.29211888928242613,-0.050398903354173546,-0.019757158357716433,0.20085122393967814,0.011337819894286975
0.14160147628583358,0.29621880528397576,-0.04995341004962736,-0.02042266095195941,0.2274796977742336,0.025100355102572632
