t,pitch,joint1,joint2,d_pitch,vel_j1,vel_j2
0.02900000000000002,0.18558465138509558,-0.18572486504978677,-1.199784988878647e-5,0.00027459671895895135,-0.0077860748689818965,-0.0034199815326773045
0.03000000000000002,0.1855849526942173,-0.18573848971487353,1.8125528247914856e-6,0.00032802077083166043,-0.019462882058153743,0.031039855160986833
0.03100000000000002,0.18558525021830233,-0.18575074118348292,1.1289646533224874e-5,0.0002670241031657553,-0.005039753668699344,-0.012086364057463295
0.03200000000000002,0.18558554151539816,-0.18576110921858854,1.4940179122527087e-5,0.0003155689962604367,-0.015696125202767072,0.01938706190924246
0.03300000000000002,0.1855858249017826,-0.18576931582585934,1.1989987577834548e-5,0.0002512023693417593,-0.0007170164591491739,-0.025287444756005407
0.03400000000000002,0.18558609955606648,-0.1857753465155049,2.480528396749722e-6,0.0002981048380452431,-0.011344409116981645,0.006268892717129464
0.035000000000000024,0.1855863655168555,-0.1857794490491504,-1.2735257723074131e-5,0.00023381722730749527,0.0031391874898972208,-0.03669977514663202
0.036000000000000025,0.18558662357488317,-0.1857820998428268,-3.2097236708544436e-5,0.0002822971666758216,-0.00844100059957158,-0.002023265068672968
0.037000000000000026,0.18558687507310617,-0.18578394218450797,-5.352963216989713e-5,0.00022070058419342513,0.0047560456067574485,-0.04084048358191816
0.03800000000000003,0.18558712164015403,-0.18578570388860985,-7.469625467552948e-5,0.00027243163932361917,-0.00827971571802603,-0.0014917382145729064
0.03900000000000003,0.1855873648903006,-0.18578810457679523,-9.328784092762956e-5,0.0002140694556316902,0.0034781152015512357,-0.03569054490147785
0.04000000000000003,0.18558760612751213,-0.18579176401486447,-0.00010730612995322561,0.00026840331671444787,-0.010797130475053934,0.007654599753900446
0.04100000000000003,0.18558784609014353,-0.1857971228472004,-0.00011530953949754377,0.00021152140350609927,7.9429330674898e-5,-0.02366111391106831
0.04200000000000003,0.18558808476808147,-0.18580438550107253,-0.000116590199621612,0.00026583349440668,-0.014604655082117753,0.02109972770635156
0.04300000000000003,0.18558832131480005,-0.18581349232542427,-0.00011126044906195317,0.0002072578295034166,-0.0036087937031217456,-0.010440657860643354
0.04400000000000003,0.18558855406557082,-0.18582412440805146,-0.00010023814627460205,0.00025824337381331663,-0.017655077424125806,0.03248452436429176
0.04500000000000003,0.18558878065960588,-0.18583574047658202,-8.513261838707108e-5,0.00019494134442297862,-0.005576689398411782,-0.0022744356307070465
0.046000000000000034,0.18558899825174008,-0.18584764135488027,-6.804528622802794e-5,0.00024024276136017266,-0.018224673421454802,0.03644803564201982
0.047000000000000035,0.18558920378764998,-0.1858590540022458,-5.130963590323148e-5,0.00017082542654931049,-0.0046002308494065645,-0.0029777805578591345
0.048000000000000036,0.18558939430935445,-0.18586922480336435,-3.720254469093748e-5,0.00021021763189479472,-0.01574104116026795,0.031191077750600562
0.04900000000000004,0.18558956725322706,-0.185877510568715,-2.7662679082428186e-5,0.00013566757680384244,-0.0008302420346143808,-0.012111974801891056
0.05000000000000004,0.1855897207041699,-0.18588345605449436,-2.4050629307748282e-5,0.00017123375145765068,-0.011060599131463006,0.01933578785344315
0.05100000000000004,0.18558985357431007,-0.1858868484120834,-2.698045993231838e-5,9.450608334134655e-5,0.004275890348289379,-0.025195363108195444
0.05200000000000004,0.185589965684404,-0.18588774187376955,-3.624341198767645e-5,0.00012971339497634506,-0.006062926958582082,0.006669904924479663
0.05300000000000004,0.18559005773777623,-0.1858864496211352,-5.0833200220293096e-5,5.439485137526194e-5,0.008647211708550732,-0.035848725580593356
0.05400000000000004,0.18559013119032508,-0.18588350384548136,-6.906978969896025e-5,9.25093364984698e-5,-0.002755947501237831,-0.000623491543815626
0.05500000000000004,0.18559018803283317,-0.18587958894216677,-8.880634265741087e-5,2.117797172087247e-5,0.01058542613983867,-0.03884855322551111
0.05600000000000004,0.1855902305127865,-0.18587545606965739,-0.00010769385807361333,6.378093478318104e-5,-0.0023199928408368857,0.0010745374932092785
0.057000000000000044,0.18559026083027952,-0.18587182964415142,-0.0001234707677926395,-3.144175469994486e-6,0.009572575106839067,-0.03262749999651575
0.058000000000000045,0.18559028084560897,-0.18586931728500355,-0.00013424183832566939,4.3174191319173717e-5,-0.004548036494665959,0.01108594038157795
0.059000000000000045,0.18559029183464934,-0.18586833435178257,-0.00013871187768783427,-2.119564413594528e-5,0.0065138274448231755,-0.020025777112100806
0.060000000000000046,0.18559029432201762,-0.18586905236479792,-0.00013634547730563982,2.6170504952586077e-5,-0.007949811732814654,0.024758447121307956
0.06100000000000005,0.18559028801250205,-0.18587137768950796,-0.00012743302964934378,-3.8790555478508046e-5,0.0032993178286748258,-0.006934040691140993
0.06200000000000005,0.18559027182913318,-0.18587496310978557,-0.00011305489358034643,6.424607747741493e-6,-0.010469915263751364,0.03568953234230145
0.06300000000000004,0.185590244053227,-0.18587925085769613,-9.494814245553782e-5,-6.197854379558594e-5,0.0018947296770442088,0.0005229842158100967
0.06400000000000004,0.18559020254928707,-0.1858835418030155,-7.529229572553322e-5,-2.102837087024519e-5,-0.010476295882675193,0.038787652804898466
0.06500000000000004,0.18559014504710797,-0.18588708224217187,-5.6440542775427856e-5,-9.397820847645768e-5,0.0033957281695253297,-0.0010851568469611545
0.06600000000000004,0.18559006944640163,-0.1858891576014031,-4.062954266007263e-5,-5.7222406689435684e-5,-0.007546204163275967,0.03270633158260833
0.06700000000000005,0.1855899741062387,-0.1858891814604565,-2.9703701960484555e-5,-0.00013345887638238212,0.007498638064637246,-0.010855199034568852
0.06800000000000005,0.1855898580834116,-0.1858867689340652,-2.4887870398561603e-5,-9.858616086471621e-5,-0.0026735530944377913,0.020486665123542216
0.06900000000000005,0.1855897212900114,-0.18588178533098673,-2.6636575116643315e-5,-0.00017499945273633335,0.012640665680050242,-0.023983896759014717
0.07000000000000005,0.18558956455043005,-0.18587436409476796,-3.4578351260744815e-5,-0.00013847925001516813,0.002201597512440402,0.008100873215742585
0.07100000000000005,0.18558938955064272,-0.18586489180494747,-4.7562055510292675e-5,-0.00021151728990785877,0.01674267032691118,-0.034067459040247584
0.07200000000000005,0.1855891986857773,-0.1858539620780179,-6.379945869570203e-5,-0.00017021220736625897,0.005116414214374199,0.001593657504036029
0.07300000000000005,0.18558899482498584,-0.18584230406987037,-8.10864757077679e-5,-0.00023750573183694467,0.01819920065118348,-0.036166613824611935
0.07400000000000005,0.1855887810223823,-0.1858306943727186,-9.707579604322404e-5,-0.00019009934020855352,0.0050198188515574345,0.004188977333691474
0.07500000000000005,0.18558856020993442,-0.18581986320445154,-0.00010956718558920986,-0.00025152259592964185,0.016642194552021553,-0.029170934584041304
0.07600000000000005,0.18558833490968418,-0.18581040642808483,-0.00011677972103451313,-0.00019907741138017865,0.0022711315816998957,0.014746391872492031
0.07700000000000005,0.1855881070007776,-0.1858027142833132,-0.00011757227675764721,-0.0002567388613535325,0.013113040333856265,-0.016331324904664095
0.07800000000000006,0.18558787756931885,-0.1857969255910771,-0.00011158512060044509,-0.000202122841416069,-0.0015356542472058496,0.028305442383147368
0.07900000000000006,0.18558764685945336,-0.18579291309390825,-9.92850998457237e-5,-0.0002592969010995395,0.009560763078384717,-0.0037059453577143603
0.08000000000000006,0.185587414331139,-0.18579030172383545,-8.190885272704554e-5,-0.00020575796021174382,-0.004337824100680262,0.038457620595510555
0.08100000000000006,0.18558717881750728,-0.18578851753539263,-6.131106855575638e-5,-0.0002652704346340448,0.007906461473720308,0.002736946735923867
0.08200000000000006,0.18558693876209015,-0.18578686126715813,-3.9736472321728977e-5,-0.0002148385899903947,-0.004593656022643521,0.0404112001578122
0.08300000000000006,0.18558669250671092,-0.1857845974288706,-1.95437390602319e-5,-0.0002776733661842156,0.009121581207206884,-2.6705972852170627e-5
0.08400000000000006,0.1855864385941707,-0.18578104793372047,-2.9153210996904617e-6,-0.0002301501810192843,-0.0020224143960874074,0.03328277639780364
0.08500000000000006,0.18558617604822278,-0.1857756786893101,8.410916962357789e-6,-0.00029494163705904664,0.012760985884207142,-0.010630771799361175
0.08600000000000006,0.185585904595673,-0.18576816847281696,1.3355221774965224e-5,-0.0002479622105689094,0.00225941123904413,0.02051926919448871
0.08700000000000006,0.18558562480289634,-0.18575845156625997,1.1628220862787202e-5,-0.00031162122420283874,0.017174242940662724,-0.023973009001894346
0.08800000000000006,0.18558533810922376,-0.18574672888779642,3.7656579793786597e-6,-0.00026176514948036825,0.006270847031038661,0.008248484774345142
0.08900000000000007,0.18558507493118961,-0.18573652845802066,-1.3897135165554324e-6,-0.000264588870606012,0.014129800536426557,-0.01855878625970946
0.09000000000000007,0.18558486522697593,-0.18573126101210297,4.647916545239033e-6,-0.00015481849384238526,-0.0035948991356380988,0.030633839891596983
0.09100000000000007,0.18558470913098385,-0.18573078992616354,2.1387639407390713e-5,-0.00015737442475980453,0.0045372955495683095,0.0028447761550866183
0.09200000000000007,0.18558460521308864,-0.18573453272711635,4.6970655304321724e-5,-5.04595435652591e-5,-0.012022501753285349,0.04831991611596472
0.09300000000000007,0.18558455071737506,-0.18574153491211218,7.839901246709075e-5,-5.8535412296994954e-5,-0.0019813368943705787,0.014535098015017235
0.09400000000000007,0.1855845419488317,-0.18575058924086207,0.00011190511571206498,4.099973090518378e-5,-0.016126744557324234,0.05247527900265131
0.09500000000000007,0.185584574760707,-0.18576038574284642,0.00014341629597433082,2.4619396704268765e-5,-0.003465687087108737,0.010545325964164597
0.09600000000000007,0.18558464508278483,-0.1857696739693134,0.00016905725314891117,0.00011602511491018818,-0.015110291876193603,0.04073514544559009
0.09700000000000007,0.18558474942523215,-0.18577741741715018,0.0001856282164426507,9.265660327360876e-5,-0.00037626652326978746,-0.007594188968462186
0.09800000000000007,0.18558488529569325,-0.18578292111354813,0.00019099995817857765,0.00017908391324905984,-0.010630978399703684,0.01833730670642933
0.09900000000000007,0.18558505147744478,-0.18578591657664917,0.00018437679233218135,0.00015327969294313848,0.004640001402303702,-0.03158335978457033
0.10000000000000007,0.18558524813406527,-0.1857865936966815,0.0001663951808000628,0.00024003256674835974,-0.005994476231109776,-0.004378979074497156
0.10100000000000008,0.1855854767274441,-0.18578557559356512,0.00013904574493107884,0.00021715701108010742,0.008030288396077246,-0.05031850253973403
0.10200000000000008,0.18558573975976303,-0.1857838395563759,0.00010542828567652936,0.0003089057161345082,-0.004558692832815072,-0.016914710310936724
0.10300000000000008,0.18558604037187984,-0.1857825938472838,6.93701129725312e-5,0.00029232164738752944,0.007049594044256523,-0.055199805068623944
0.10400000000000008,0.18558638184863804,-0.18578312555190984,3.495467421290859e-5,0.00039062908239006057,-0.00811346074023509,-0.01362936857062626
0.10500000000000008,0.18558676709271993,-0.18578663830094047,6.018786796456646e-6,0.0003798603246309974,0.0010876110481422348,-0.044241019467902806
0.10600000000000008,0.1855871981324918,-0.18579409985894038,-1.4319630488347504e-5,0.00048221658839250767,-0.016010899590683615,0.003565064122541404
0.10700000000000008,0.1855876757244094,-0.18580611843658762,-2.40449139296678e-5,0.0004729656761295827,-0.008026224271506434,-0.023015359492382554
0.10800000000000008,0.18558819909921023,-0.18582286297421288,-2.2490907736863686e-5,0.0005737823809318469,-0.02546260228717256,0.026122996518398466
0.10900000000000008,0.18558876588284504,-0.18584403726017365,-1.0421537327656969e-5,0.0005597803944371076,-0.016885510751204716,-0.001985240449059755
0.11000000000000008,0.18558937220272864,-0.18586891109697665,1.006521545600259e-5,0.0006528585217297527,-0.03286154789999189,0.04295728325564379
0.11100000000000008,0.18559001296640457,-0.18589640466357973,3.579804561839804e-5,0.0006286618942912938,-0.022124849257669645,0.008506593235139718
0.11200000000000009,0.18559068228002787,-0.18592521572140935,6.292567173126917e-5,0.0007099640201141778,-0.035496506736737515,0.04574679409547134
0.11300000000000009,0.1855913739554552,-0.18595397393265747,8.739412503888346e-5,0.0006733791238902431,-0.02201917824882693,0.003188368017100281
0.11400000000000009,0.18559208204520503,-0.18598140332959434,0.00010544922622668514,0.0007427980701118815,-0.032838996302157746,0.03292044494562288
0.11500000000000009,0.18559280133905884,-0.18600647284006458,0.00011410207602025868,0.0006957837661866411,-0.017299557005243105,-0.01561563077549066
0.11600000000000009,0.18559352776222368,-0.18602851637560144,0.00011150025441014749,0.0007570596613582367,-0.02678724807574798,0.010411723755614753
0.11700000000000009,0.18559425862522588,-0.1860473076295273,9.715879260228232e-5,0.0007046639996601127,-0.0107951987971094,-0.03909426577907858
0.11800000000000009,0.18559499269583482,-0.1860630804159592,7.202248264088381e-5,0.0007634738888391929,-0.02075049941399079,-0.011177382384756433
0.11900000000000009,0.18559573008399835,-0.18607649203842386,3.835180095272746e-5,0.0007113028484270227,-0.006073027405883813,-0.05616253263702586
0.12000000000000009,0.18559647195578735,-0.18608853424017546,-5.535096302789291e-7,0.0007724366413555275,-0.018011738171029437,-0.02164636441579151
0.1210000000000001,0.1855972201123119,-0.18610040275935147,-4.0759018625507157e-5,0.0007238771240864572,-0.005725693025720207,-0.05876285034610864
0.1220000000000001,0.1855979764876067,-0.18611334159187243,-7.817854030701345e-5,0.0007888687964883983,-0.020152300497840735,-0.01607455999759542
0.1230000000000001,0.1855987426279786,-0.1861284812351304,-0.0001090756913044667,0.000743410910184028,-0.010127203737504621,-0.045718465159392145
0.1240000000000001,0.1855995192184704,-0.18614669086886174,-0.0001305223313218247,0.0008097659307181545,-0.02629210419942259,0.00282592812652725
0.12500000000000008,0.18560030571466585,-0.1861684627652558,-0.0001407571893728853,0.0007632228751496043,-0.017251528755771493,-0.023295522725598858
0.12600000000000008,0.1856011001262581,-0.18619384320051263,-0.00013940053157538107,0.0008255975336709019,-0.03350897710654055,0.026008318003741707
0.12700000000000009,0.18560189897877127,-0.18622241841984497,-0.0001274983299971992,0.0007721013208276861,-0.02364090147868872,-0.0022050258184992543
0.12800000000000009,0.18560269745974148,-0.1862533574282076,-0.00010739049697256762,0.0008248586986932467,-0.03823642128949907,0.04241913791540781
0.1290000000000001,0.18560348973159133,-0.1862855063192849,-8.241950049823992e-5,0.0007596768427316091,-0.026060569328928085,0.007521023192680871
0.1300000000000001,0.18560426937492303,-0.18631752257701537,-5.651522898431521e-5,0.0007996076181782826,-0.03797115764527449,0.04428565637595114
0.1310000000000001,0.18560502990792266,-0.18634803274126172,-3.370747679056747e-5,0.0007214500759998296,-0.023048430519060317,0.0013281529076341516
0.1320000000000001,0.18560576531987552,-0.1863757940733855,-1.7626063308187872e-5,0.0007493709996794912,-0.0324736352580462,0.03083337533210309
0.1330000000000001,0.1856064705526528,-0.1863998402261902,-1.1050442505440213e-5,0.000661088755939719,-0.015618244646625272,-0.017682897756286006
0.1340000000000001,0.1856071418720414,-0.1864195930268469,-1.5564248366372142e-5,0.0006815469984722236,-0.023887147070814914,0.008655157890215126
0.1350000000000001,0.18560777708239642,-0.1864349265472417,-3.135752908887249e-5,0.000588871910824834,-0.0067799002912899845,-0.040241202449100455
0.1360000000000001,0.18560837555927565,-0.18644617561302357,-5.720101684818741e-5,0.0006080787456396949,-0.01571842758998205,-0.011444684761065305
0.1370000000000001,0.18560900367910912,-0.1864612568704058,-7.303713849651989e-5,0.0006481590220837695,-0.014444097554783448,-0.020227036754419208
0.1380000000000001,0.1856097263966933,-0.1864876793764093,-6.0064507378820036e-5,0.0007972758042284258,-0.038400383133984736,0.0461711859702161
0.1390000000000001,0.18561053903850747,-0.18652460539475643,-2.0667205114885218e-5,0.0008280008124921578,-0.03545060469409786,0.03262078715339813
0.1400000000000001,0.18561143324789323,-0.18657011565661452,3.944039073841562e-5,0.0009604202912288555,-0.05556849391991281,0.08759060806421984
0.1410000000000001,0.18561239773020508,-0.18662143813237658,0.0001119213175549965,0.0009685307708594609,-0.04707474873139078,0.05736669515731527
0.1420000000000001,0.18561341933961814,-0.18667528146468293,0.00018684772540269922,0.0010746872102116794,-0.060610169276364555,0.09248143064718387
0.1430000000000001,0.18561448437664624,-0.1867282318283243,0.00025392892584165546,0.0010553695531790727,-0.04528889271967903,0.04167665364913094
0.1440000000000001,0.1856155799405879,-0.18677716441723222,0.00030378461678113715,0.0011357536246651703,-0.05257493809956523,0.05803136848952022
0.1450000000000001,0.18561669516898258,-0.18681961865956354,0.0003291057572256356,0.0010946909899754282,-0.03233260408770231,-0.00739112348302356
0.1460000000000001,0.1856178222109029,-0.18685409101780032,0.0003255601677877435,0.0011593882234838873,-0.0366116890615995,0.00029950579063116567
0.1470000000000001,0.18561895680995624,-0.1868802091516733,0.00029233080044693247,0.001109809039611373,-0.015624680767343366,-0.06675704188586015
0.1480000000000001,0.18562009842475388,-0.18689876605687156,0.00023222040260778548,0.0011734168116941312,-0.021489694917812434,-0.05346108559051254
0.1490000000000001,0.18562135921822367,-0.1869363380742198,0.00022473552310748902,0.0013481667458117587,-0.053653932457461494,0.03849103223819872
0.1500000000000001,0.18562273480977287,-0.1869926467098061,0.0002693911841286046,0.0014030096880322566,-0.058961959049739644,0.050817054630696676
0.1510000000000001,0.18562410441191124,-0.18704057981884312,0.0002857750832403428,0.0013361819004676998,-0.03690336361529986,-0.01805094409645602
0.1520000000000001,0.18562546024553558,-0.1870788694561288,0.0002703633133785897,0.0013754797437471548,-0.03967559643120117,-0.01277251079468123
0.1530000000000001,0.18562690800317508,-0.18713223420453703,0.00029695985311328755,0.001520035815711738,-0.06705282343775842,0.06596332275401486
0.1540000000000001,0.18562843826692796,-0.18719896826337565,0.00036070529965383875,0.0015404805791370733,-0.06641350324261862,0.061523188001774816
0.1550000000000001,0.18562992715060933,-0.18725113703514265,0.00037868126757851643,0.0014372711842449229,-0.037923059337857924,-0.02557310000422301
0.1560000000000001,0.18563136618422188,-0.1872873554613883,0.00034703628570020314,0.0014407909293356698,-0.03451372930974016,-0.03771593003043313
0.1570000000000001,0.1856328628304283,-0.18733294359342612,0.0003414661323514156,0.0015524966722403784,-0.056661990327891404,0.026575089438034927
0.1580000000000001,0.18563441151538268,-0.1873874400017723,0.00036098899502207647,0.0015448634004186753,-0.05232980673765083,0.01246868089894533
0.1590000000000001,0.1856360032995181,-0.18744937156909736,0.0004014980959787724,0.0016387031094017475,-0.07153194050264725,0.06854640218007306
0.16000000000000011,0.18563762642730067,-0.18751641925514595,0.00045627361459736734,0.0016075369823940256,-0.06256174838954688,0.04100068532071503
0.16100000000000012,0.18563926721706192,-0.18758568808642523,0.0005168172570720071,0.0016740389686615664,-0.07597414978187653,0.08008234602821546
0.16200000000000012,0.18564091118384216,-0.1876540479923168,0.0005739062151676733,0.0016138753462120329,-0.06074392085185377,0.03409147425932439
0.16300000000000012,0.18564254426255325,-0.1877185036180376,0.0006187367579779595,0.0016522751194100406,-0.06816583788573677,0.05556622111984474
0.16400000000000012,0.18564415398043616,-0.18777654738203747,0.0006440159663193703,0.001567144822031083,-0.04792052994038925,-0.0050101216318893735
0.16500000000000012,0.1856457304361945,-0.18782645239353182,0.0006448671886094932,0.0015857593032331766,-0.05188879619957185,0.0067116301375991375
0.16600000000000012,0.18564726696181155,-0.18786746900268406,0.0006194371770173683,0.0014872859346293727,-0.030144205967129082,-0.05757111603403158
0.16700000000000012,0.18564876038628622,-0.1878999008657102,0.0005691301460759586,0.0014995567042163365,-0.03471976038884863,-0.043041013399277114
0.16800000000000012,0.1856503204694052,-0.1879497800295358,0.0005718665453155242,0.001620606311618511,-0.06503785531237441,0.04851279004791696
0.16900000000000012,0.18565194033855187,-0.18801629078339463,0.0006255827925086688,0.0016191227213204903,-0.06798200444003664,0.05891582734807743
0.17000000000000012,0.18565349680853366,-0.18807185409186564,0.000648491194096768,0.0014938006612343932,-0.04314351573371826,-0.013101181448282402
0.17100000000000012,0.185654980528918,-0.18811486230541155,0.0006360680798851454,0.001473632849578923,-0.04287248869499023,-0.011745197340156697
0.17200000000000013,0.18565649659763458,-0.18816986162220514,0.000661617302380511,0.0015585031529362346,-0.06712505523364594,0.06284139210663096
0.17300000000000013,0.18565803548372678,-0.18823515952280523,0.0007203391636099588,0.001519256467765837,-0.06346903778946979,0.054598217143887004
0.17400000000000013,0.18565953942141136,-0.18829018791915958,0.0007474870611156654,0.001488604917387284,-0.046586615046749845,-0.0003047737266830476
0.17500000000000013,0.18566106449571984,-0.18834036745441768,0.0007556405655635849,0.0015615375683262517,-0.05377165867648434,0.016610480073757955
0.17600000000000013,0.1856626033251771,-0.18838468740652733,0.000742118612135037,0.0015161139356039046,-0.03486781942214748,-0.04365450637349071
0.17700000000000013,0.18566415122050006,-0.18842298455977607,0.0007068749141191442,0.0015796706847515918,-0.04172644316998347,-0.026831814900124446
0.17800000000000013,0.18566581593574857,-0.18848067647264447,0.0007259360873881343,0.0017497599282889707,-0.07365635085066292,0.06495219346629527
0.17900000000000013,0.18566758810772577,-0.18855626008568788,0.0007951344082197889,0.0017945742845334718,-0.07750889463405337,0.07343964079566816
0.18000000000000013,0.18566934181904762,-0.18862148005735416,0.000830627607223867,0.0017128281345244033,-0.05292964341525868,-0.002456203544284867
0.18100000000000013,0.18567106528969127,-0.18867414639217114,0.0008261418832917208,0.0017341050183634734,-0.052402363943838695,-0.006515963351893092
0.18200000000000013,0.18567286175028538,-0.18873838697200962,0.0008537520448645125,0.0018588144081124972,-0.07607755454414455,0.061733771694975896
0.18300000000000013,0.1856747202310319,-0.18881230338119992,0.0009081019181218639,0.0018581328916399684,-0.07175349810864354,0.04696192943321722
0.18400000000000014,0.18567659592078162,-0.1888808759141317,0.0009421905366040392,0.0018932336035079628,-0.06539015483188874,0.02121237408845158
0.18500000000000014,0.1856785563657021,-0.1889546048231597,0.0009849027054155612,0.002027652748174429,-0.08206608554070867,0.06420852638764639
0.18600000000000014,0.18568058798489143,-0.18903092320386053,0.0010288560623029506,0.0020355682577532903,-0.07056901432809003,0.023694616683589395
0.18700000000000014,0.18568267674424907,-0.18910718312551164,0.0010664380011413599,0.002141943893122655,-0.08194928031829023,0.051466029206744125
0.18800000000000014,0.18568480917924346,-0.18918096175619653,0.0010907517366838691,0.0021229090494555582,-0.06560662205928361,-0.002841103446699803
0.18900000000000014,0.18568697332887732,-0.18925033911700462,0.0010964743911653979,0.0022053817973462595,-0.07314707418222192,0.014284888971127447
0.19000000000000014,0.18568915946379982,-0.18931411312440566,0.0010805209211898193,0.0021668770988738425,-0.05440027885877296,-0.04619217666716733
0.19100000000000014,0.18569136052133595,-0.18937192555272422,0.0010424321324032063,0.0022352294487211727,-0.061224306132898296,-0.029984532374341764
0.19200000000000014,0.18569361631189724,-0.18944184317646628,0.0010403068903905629,0.0022763429628091456,-0.07861001477630823,0.025732905983704618
0.19300000000000014,0.1856958518681513,-0.18951576213504434,0.001054360493725854,0.002194754009706691,-0.0692266831449134,0.002372264495159526
0.19400000000000014,0.18569805615695295,-0.18959212165471978,0.001080414621001738,0.0022138159874599966,-0.08349095874565864,0.049733324773291614
0.19500000000000015,0.18570021676530202,-0.18966890332120123,0.001112860488913553,0.0021073820025719076,-0.07007085712761343,0.015155397476066125
0.19600000000000015,0.1857023206616739,-0.189743857649245,0.0011453583770733684,0.002100401997150855,-0.07983632897941961,0.049837413151915276
0.19700000000000015,0.1857043550531736,-0.18981475965986785,0.0011716270690173233,0.001968362246272973,-0.061966338328290495,0.0026973699244693893
0.19800000000000015,0.18570630823790593,-0.1898796621114251,0.0011862260045890827,0.0019379974558436923,-0.06783747260354518,0.026498607281678795
0.19900000000000015,0.18570817034661508,-0.18993711507943595,0.00118523335554297,0.0017862061361420777,-0.04706767432381075,-0.02848489490957009
0.20000000000000015,0.18570993388521045,-0.1899863249528031,0.001166736528492124,0.0017408618564319737,-0.051351645970784066,-0.008508717231822624
0.20100000000000015,0.18571165990512503,-0.19003440359369844,0.0011486344269764418,0.0017111699223926094,-0.04480522124469175,-0.02769544285247735
0.20200000000000015,0.18571340954232687,-0.19008846523389475,0.0011488215435477658,0.00178809860075875,-0.063317320308995,0.02806870344488659
