qs1,qs2,qs3,qs4,qs5,qs6,qs7,qs8,qs9,qs10,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,w_ori,x_ori,y_ori,z_ori,time_secs
0.16210505641303016,-0.1602269866280582,-0.0038614775227175284,-0.0034044374015781043,-0.0018642819741833277,0.052923993526899714,-2.3790818065874038,0.4232077600827813,0.24084602837646457,1.814080220454856,-0.0001596834586212916,4.450572383997077e-5,3.098822568274529e-5,0.001659746070473679,0.0016628411895233054,0.01016634149888023,0.0011358868996563048,0.004595803213155075,-0.009895525886834214,-0.0011847987290273677,0.9935308596146327,0.08054997464149596,-0.07992076560000251,0.004561118785214344,0.43999999999975614
0.16209835396400085,-0.16022522980917903,-0.0038597939205149176,-0.0034046248187235882,-0.001864244091273922,0.053342157852607944,-2.3790338179586596,0.42339147989254733,0.2404597881261051,1.814031060567496,-0.00016191046726242856,5.428519271180718e-5,3.482780483192744e-5,0.001666595199387559,0.0016704006940687103,0.01020470267842472,0.0012693697753816237,0.004572416069176934,-0.009455338504435988,-0.00114793391944341,0.9935311956395333,0.08054671974895042,-0.07991984037542099,0.004561616284921189,0.479999999999734
0.16209165768078754,-0.1602231661999159,-0.0038580033196960032,-0.003404798197642549,-0.0018641532995419957,0.053761907437039846,-2.378979470922318,0.42357434583197917,0.24008904581175586,1.8139897051838756,-0.00015727152463076963,6.055328606519259e-5,3.3580521136585166e-5,0.0016730095383316968,0.0016778813058039744,0.010243020305475923,0.0014576450973737417,0.004566669152065839,-0.009140959977843352,-0.0011386262786353889,0.9935315433714538,0.08054347347981965,-0.07991875843272944,0.004562154788438395,0.5199999999997118
0.16208523053758686,-0.16022082598031642,-0.0038561763302698408,-0.0034049651491563754,-0.0018640078119234354,0.05418323510463723,-2.378916751122615,0.4237584734948146,0.23973143401312047,1.8139385664439676,-0.00014962424545777648,6.997850348535456e-5,3.748935069318043e-5,0.001679659069178927,0.0016857066509729016,0.01028105526693734,0.0016803877500181294,0.0046518950848147295,-0.008709614368127767,-0.0011753876383823584,0.9935318911797273,0.08054036352183681,-0.0799175370078575,0.004562710948845268,0.5599999999996896
0.16207913348469616,-0.16021819111236119,-0.0038542580668974925,-0.0034051215819270986,-0.0018637992172944324,0.05460613547712729,-2.378844925021032,0.4239459233354825,0.23938865387750471,1.8138906602135867,-0.0001387256565719164,7.48421741343632e-5,3.3839042562059e-5,0.0016858861835883667,0.0016932305955117861,0.010319094460376618,0.0019112902867433807,0.004727415001102482,-0.008463789628198024,-0.0012517636616444763,0.9935322372034794,0.08053742242140262,-0.0799161647909203,0.004563313738514039,0.5999999999996675
0.1620735797291405,-0.1602153531632648,-0.003852505112085811,-0.003405281589671562,-0.0018635412560497025,0.05503060200497509,-2.3787639158089044,0.4241371835293313,0.2390531279319165,1.8138398647470364,-0.00012455972597710363,7.98324265280034e-5,2.968040814643322e-5,0.0016920327058525756,0.0017005935730051104,0.01035697233423507,0.0021370704711245947,0.0048530211031809385,-0.008297201883849742,-0.0013085214713474105,0.9935325697992281,0.08053474545544945,-0.0799146971135948,0.004563847917063935,0.6399999999996453
0.16206858886550685,-0.16021224559913555,-0.003850786871342972,-0.003405439582174993,-0.0018632280534509385,0.055456627642755635,-2.378673290429786,0.4243348412041467,0.23872601403247842,1.8137847246483443,-0.00011150747786413822,8.804994234791026e-5,3.03947949038268e-5,0.0016983530318258743,0.0017083701658876372,0.010394607843301552,0.002405919888607813,0.005046574734204708,-0.008017581406716916,-0.0014899414054766135,0.9935328905299777,0.08053234785540254,-0.07991309562044349,0.004564376452687277,0.6799999999996231
0.16206409294339572,-0.16020879567486584,-0.003848918887161221,-0.0034055894156880843,-0.0018628379761878233,0.055884206998568456,-2.3785704965230416,0.4245415288756141,0.23841233954957824,1.8137165007326177,-9.850570687686784e-5,9.665142131795639e-5,3.213341969064786e-5,0.001704639065027793,0.0017165450497763904,0.010432056383365796,0.002740198929328957,0.005286694653786637,-0.007674498856356054,-0.0019511106957410488,0.993533204607487,0.0805302035409042,-0.07991131690222072,0.004564985322112678,0.719999999999601
0.16206012102782277,-0.16020503207434109,-0.0038469488872924142,-0.0034057348053327797,-0.0018623610804278535,0.05631333574264646,-2.3784535595219176,0.4247584232330871,0.23811249617599572,1.8136272694299553,-8.388605052857482e-5,0.00010279511156004589,3.016764132773585e-5,0.001710666407665006,0.001724748617639503,0.010469438143535289,0.0031112789306095225,0.005537741455649821,-0.007401424594721866,-0.002562617887511287,0.9935335098294512,0.08052832492243918,-0.07990937706299875,0.004565653136327063,0.7599999999995788
0.16205686927688154,-0.16020108855421752,-0.003845218679905298,-0.00340589817424914,-0.0018618093708427355,0.05674400922681091,-2.3783213139767403,0.4249849827164369,0.23781768425780467,1.813517452481197,-6.418585797075692e-5,0.00010532306156824244,2.1710514353553493e-5,0.0017161175304829742,0.001732581228703853,0.01050679886591753,0.0035047350918808256,0.005795393801442362,-0.007370237499849293,-0.0028927668642307197,0.9935337937555025,0.08052679522683447,-0.07990735586109654,0.004566223339065565,0.7999999999995566
0.16205450182332024,-0.16019699249961025,-0.0038438542174581603,-0.003406094025839289,-0.001861192405465915,0.05717622037688884,-2.3781730879498193,0.42522221976730856,0.2375210445049378,1.8134014724702625,-4.414183591288047e-5,0.00010971384213331057,1.4924283072031632e-5,0.001721484911532743,0.0017403868370369318,0.010544040267357578,0.0039058745730751678,0.006089570299568353,-0.007386583368511955,-0.002842060624563206,0.9935340489762738,0.08052569084359941,-0.07990527159538145,0.004566641023801254,0.8399999999995345
0.162052817430278,-0.16019261795781095,-0.003842603473395365,-0.0034063114909947427,-0.0018604992379633984,0.05760996835940453,-2.378008903737274,0.4254712330888901,0.23722705623032098,1.813293400933287,-3.06018366075262e-5,0.00011511009519461857,8.944971460557965e-6,0.0017269177215799415,0.0017483173916211813,0.010581384757435766,0.004298548472816267,0.006338152213392738,-0.007356121260587988,-0.0025705216545529475,0.9935342880322878,0.08052492240303595,-0.07990305200933881,0.004567018256228954,0.8799999999995123
0.1620517016104575,-0.1601880158311201,-0.0038416378394447634,-0.0034065610689736694,-0.001859740170323997,0.05804525934773403,-2.3778293211411303,0.42572884935053995,0.23693200580752313,1.8131891342051656,-1.763725939499134e-5,0.00011972213017453919,9.442130805357481e-7,0.0017321935852513328,0.00175600838200188,0.010618906036776836,0.004677577221117654,0.006535614649246547,-0.007399871951547772,-0.0026861698103519674,0.9935345138987487,0.08052442597132335,-0.07990072955037299,0.004567267376030105,0.9199999999994901
0.1620512197031478,-0.16018319920739396,-0.0038410299198813245,-0.0034068494329885578,-0.0018589272761596264,0.05848209596801239,-2.3776348675920076,0.42599369391659286,0.2366325422615243,1.8130705743231488,-5.430885424827409e-7,0.00012364124185934005,-8.820940339869576e-6,0.0017373022956837954,0.0017633275869713809,0.010656500292568741,0.005036717559208213,0.006724060841536053,-0.007557171382016807,-0.0031394811491825794,0.9935347235897077,0.08052423105249125,-0.07989831349342348,0.004567355453090341,0.959999999999468
0.16205158213022813,-0.16017813964009814,-0.0038407401615505334,-0.0034071756769832764,-0.0018580719085515968,0.05892047370637055,-2.3774266694481008,0.4262672295497108,0.23632600079150767,1.812939206390755,2.1606638198170857e-5,0.00012855265523772436,-1.7728419526798772e-5,0.0017424039615961818,0.0017704183598047183,0.010693974410763654,0.0053765220264059424,0.006961509694452907,-0.007778862102663807,-0.0034968085898480915,0.9935349096742357,0.08052444387791308,-0.07989578763424784,0.004567309390036739,0.9999999999994458
0.16205300505501072,-0.1601728408994775,-0.003840842027373321,-0.0034075491848503518,-0.001857183597679429,0.05936038527150295,-2.377204315950802,0.426551072084188,0.2360068740593419,1.812792888654716,4.892071711170374e-5,0.00013296748718511482,-2.885838664525887e-5,0.0017471283788947501,0.0017772903289496537,0.010731315619474406,0.005744453843458187,0.007246822355282708,-0.008167135271543342,-0.003760008891132282,0.9935350634655736,0.08052516888142874,-0.07989315631000934,0.004567101476883262,1.0399999999994236
0.16205553213240464,-0.16016722545479745,-0.00384123497069616,-0.0034079729531089876,-0.001856258697461998,0.0598018232146142,-2.3769665429867284,0.4268475960572232,0.23567369684852552,1.8126382745053555,7.400796957197281e-5,0.00014174655386649525,-3.453377506831798e-5,0.0017519767019764498,0.001784525289168656,0.010768453358342218,0.006152701718774529,0.007591175152291427,-0.008467792355401139,-0.004022181611292155,0.9935351860591924,0.08052643209246725,-0.07989037685960568,0.004566780267707942,1.0799999999994014
0.16205902618896395,-0.16016115749658863,-0.0038416468515279686,-0.0034084374663734193,-0.0018552769998667466,0.06024478313200748,-2.3767113898715464,0.4271593867967713,0.23533206037694923,1.8124663525384321,9.67104787042187e-5,0.00015476627812971707,-3.391050898844036e-5,0.0017571185722581595,0.0017923309795755899,0.010805349452186244,0.006610809771107147,0.008002558282624542,-0.008587228281327677,-0.004575628686543984,0.9935352877570215,0.08052817680869513,-0.07988737117572489,0.004566469979323129,1.1199999999993793
0.1620634357990778,-0.16015464899928678,-0.0038421338388876245,-0.003408947964310779,-0.0018542304834293026,0.060689263522955665,-2.3764372121692614,0.4274865999660204,0.23498190832404006,1.8122777765114635,0.00012045344614263022,0.00016313594986381322,-4.144546825187617e-5,0.0017616667651516454,0.0017999199745310425,0.010842353626490225,0.007101102314959622,0.00837175280763427,-0.008909599297100805,-0.004766803892429931,0.9935353702769273,0.0805303751901309,-0.07988414758622817,0.004566141133155768,1.159999999999357
0.1620688476658807,-0.16014768695126563,-0.0038427025568211984,-0.0034095091745143663,-0.0018531153701688684,0.06113525987108182,-2.3761427345296857,0.42783057940171737,0.234622062528886,1.8120859118742023,0.0001452835903416295,0.00017580995201678365,-4.269314873745756e-5,0.0017664958637299134,0.001807958805425801,0.010879085626520383,0.00762909893575776,0.008826912975243264,-0.009081917629566753,-0.004816394390958106,0.9935354306552512,0.0805330700986471,-0.07988069969696117,0.004565793369714723,1.199999999999335
0.1620751817575576,-0.16014024917674446,-0.003843361192323149,-0.0034101252595795,-0.001851921310835154,0.0615827722284963,-2.375826051234012,0.4281913171901802,0.23425351039253275,1.8118903062977845,0.00016575422363208732,0.00018629969421755227,-4.909625077735152e-5,0.001770896530250689,0.0018160839836917674,0.010916025882966732,0.008210715839550077,0.009205936111565874,-0.009333943339161592,-0.005085344703685796,0.993535473009164,0.08053622154366491,-0.07987701700516646,0.004565418522193347,1.2399999999993128
0.1620823756898841,-0.16013233307172764,-0.003844177357472341,-0.0034108044605161134,-0.0018506458191857803,0.0620318048909863,-2.3754857599460766,0.4285672039823195,0.23387559189539756,1.81168075143406,0.0001877088006567438,0.00019833576535105115,-5.3818586670675736e-5,0.0017753654547185548,0.001824300885225426,0.010952960369040301,0.008802588808235206,0.009594875021376726,-0.009541986912239415,-0.005398131240376221,0.9935355001017032,0.08053979584619135,-0.0798731010833359,0.004564980399042818,1.2799999999992906
0.16209043554471309,-0.16012386986719382,-0.0038450305143360843,-0.0034115393747194125,-0.0018492828315339112,0.06248235924133806,-2.3751216876541,0.4289587544271857,0.23349177983617553,1.8114555281604847,0.00020824832177024065,0.00021264222990452017,-5.5883632761318e-5,0.0017800410917288715,0.0018327776738620322,0.010989918254201463,0.009406083514043548,0.009978927414766728,-0.009630890100253262,-0.005887619338190988,0.9935355141408472,0.08054380113064412,-0.07986891290331538,0.004564536334841639,1.3199999999992684
0.1620992760231051,-0.16011478364871004,-0.003845773855680171,-0.003412320348890364,-0.001847817936813301,0.06293444004363594,-2.3747329496878877,0.42936579703723454,0.2331084641278074,1.811211396461225,0.0002280056075811719,0.00022855366686203406,-5.580624773627476e-5,0.0017849223366151403,0.0018416121441358652,0.011026920086345628,0.010033479028111168,0.01035159787913304,-0.00957199771972353,-0.00642439250085986,0.99353552123783,0.08054820120445351,-0.07986440903712633,0.004564152774722876,1.3599999999992463
0.16210900834868658,-0.1601051213391255,-0.003846558082784191,-0.003413155092161045,-0.0018462511295209121,0.06338805185718878,-2.3743184367467243,0.42978682873703034,0.23272490666584797,1.810944678933772,0.000253228458485367,0.00024335607277426818,-5.816521518884022e-5,0.0017896044693271795,0.0018504596238672621,0.01106396810596602,0.010694910064236588,0.010723721076045113,-0.009547472641938372,-0.006743722457977592,0.9935355153811297,0.08055304510532404,-0.07985961860958624,0.004563761183944879,1.399999999999224
0.16211982638076494,-0.16009482641982017,-0.0038472790053038926,-0.0034140377495449565,-0.0018445722952903493,0.06384319259528917,-2.37387696133478,0.43022382884140975,0.23234467041721,1.810668965310335,0.00028343641840190744,0.0002581747940208717,-6.142900476195168e-5,0.0017942943097504032,0.0018594135773949958,0.011100944151870759,0.01138033505992871,0.011127573984909564,-0.00949930353777579,-0.00713826151041116,0.9935354907616637,0.08055843353393974,-0.07985450890657167,0.004563418765360376,1.439999999999202
0.16213205320200377,-0.1600839430135105,-0.0038481171778441273,-0.0034149760792822293,-0.0018427870860093132,0.06429985729149823,-2.3734076331823344,0.4306781271049871,0.23196396077314696,1.8103726151228678,0.000321259383997143,0.000271831118282028,-6.82757732489015e-5,0.001798747982994734,0.0018682196040968766,0.011137796196384862,0.01208995547006007,0.011582171585975366,-0.009561293317602042,-0.0076845505703585,0.9935354330084943,0.0805645195935959,-0.079849108382362,0.004563050494852833,1.4799999999991797
0.1621457748852917,-0.1600724157735593,-0.0038490599207918136,-0.0034159706992308815,-0.0018408901491522459,0.06475804261128235,-2.3729092050991745,0.4311511692518757,0.23158301496081873,1.8100509663826332,0.0003568170755266877,0.00029032887344021335,-6.943266837433584e-5,0.0018035369699269136,0.0018775197953983167,0.011174513036993104,0.012829383976350148,0.012077600160360937,-0.009440081396052147,-0.00830257565991891,0.9935353408083516,0.08057134678203999,-0.07984338883796482,0.004562663852441342,1.5199999999991576
0.1621608834960157,-0.16006016802471976,-0.0038500028869205096,-0.0034170119080267937,-0.0018388705779165048,0.06521775109918997,-2.3723815714754024,0.4316430629860765,0.23120669048190873,1.8097132559308549,0.0003913549570566974,0.00030768862289692206,-7.358154945093093e-5,0.0018083255624895744,0.0018867694423686267,0.011211352975335797,0.013546285688285972,0.012531237646694773,-0.009325729337338676,-0.008521504815997075,0.9935352212996957,0.08057886596902768,-0.07983730822871311,0.0045623032454233,1.5599999999991354
0.1621773955378437,-0.16004718059579195,-0.003850953993076825,-0.003418092746211229,-0.0018367286939974731,0.06567898587391328,-2.3718258123982587,0.43215328568462735,0.2308370958976966,1.8093695971102532,0.0004266579688083581,0.00032546616532700724,-7.799237436167531e-5,0.001813294906770121,0.00189604846703572,0.011248242361723467,0.01424042148899817,0.012972646608245918,-0.009152227461141811,-0.00870113162235672,0.9935350745755119,0.08058708511781917,-0.07983085731345953,0.0045619646034686595,1.5999999999991132
0.16219530736295487,-0.16003344159601834,-0.0038519427704601264,-0.003419208522465016,-0.001834463897898695,0.06614175224073061,-2.3712424805457437,0.4326806028546414,0.23047650135716266,1.809015462860587,0.0004605461643858112,0.00034366526868177604,-8.284757784539694e-5,0.0018184077725632174,0.0019054162632525908,0.011285289268598153,0.014923592685480306,0.013367076368319904,-0.00890233458625706,-0.00915638289135508,0.9935349012983052,0.08059600128796006,-0.07982403138476445,0.004561632607094883,1.639999999999091
0.16221464416462997,-0.16001902214459982,-0.003853212174069196,-0.0034203691933021776,-0.001832086640755212,0.06660605992973398,-2.3706318847062393,0.4332212644397208,0.2301222197440115,1.8086354465428376,0.0004975097214803092,0.00035669153515883876,-9.739165327132112e-5,0.0018229388103189435,0.001914297681874928,0.01132273337343074,0.015607964446926954,0.013651327991197178,-0.008871609588364165,-0.009881845719359794,0.9935346981530505,0.08060561700112703,-0.07981687550715594,0.004561190422400633,1.679999999999069
0.16223564016836076,-0.16000391966325825,-0.0038548302963642166,-0.0034215829271465274,-0.0018296057035378172,0.06707191156723873,-2.36999361412826,0.4337745684943956,0.22977152674699605,1.8082275660276654,0.0005399358040247315,0.00037671426722807186,-0.00010174472079504742,0.0018279941274115606,0.0019235832074818876,0.011359951715348992,0.016307231542606646,0.014030651737215375,-0.008613234483893664,-0.01060892013387224,0.9935344559281583,0.08061604590988718,-0.07980939061563695,0.004560613440559859,1.7199999999990467
0.16225834675483594,-0.15998795910182206,-0.0038564095089050755,-0.00342282634787635,-0.0018270008196723106,0.06753930568573786,-2.369327140997315,0.4343436322696638,0.22943458902841882,1.8077939719019345,0.0005827530865642887,0.0003980058496891554,-0.0001045441662857967,0.0018332621007257739,0.0019331717610524659,0.011397150838779404,0.017014970862335724,0.01441521180132267,-0.008228517607295305,-0.010955008283303277,0.9935341785917592,0.08062732974398754,-0.07980147401651637,0.004560089159667857,1.7599999999990246
0.16228285311863302,-0.15997120131795625,-0.003858135334041557,-0.0034241059770775844,-0.0018242740642564297,0.06800824629207129,-2.3686321487012814,0.4349268654185869,0.22911020857524358,1.8073459053399341,0.0006298383637036143,0.00041514535240838964,-0.00011508666775453185,0.0018380807432737257,0.0019425075448032047,0.011434534647264029,0.017742683860322697,0.014750209625419192,-0.007999033794032136,-0.01145297669387425,0.9935338605126419,0.08063950515542688,-0.07979316321903998,0.004559531405054037,1.7999999999990024
0.16230934061614014,-0.1599536716955401,-0.003860149542809131,-0.0034254346468984244,-0.00182142643842105,0.06847873439930535,-2.3679066893232026,0.43552374018068124,0.22879565708499613,1.8068750752261438,0.000678864964743102,0.0004330109500936323,-0.00012613646044110728,0.0018426760787583775,0.0019520807915276452,0.011471958280106054,0.018537907149168253,0.015080890641029118,-0.00776257810954407,-0.012117576746314399,0.9935334936487191,0.08065265647627584,-0.07978447614104925,0.004558877974781481,1.8399999999989802
0.16233793359102702,-0.15993538210276237,-0.0038625779418367022,-0.0034268262789169585,-0.0018184588982069053,0.06895077198177595,-2.367148759961092,0.4361333455157054,0.22848806478275188,1.8063746533673382,0.0007320617154168736,0.00045133876310088914,-0.00013810017954260414,0.0018470887418219743,0.0019616113789250825,0.011509408449460627,0.019357741395931365,0.01541781614441982,-0.00757534924285531,-0.012806667045427001,0.9935330727502937,0.08066684041257109,-0.07977542347701663,0.004558071771591875,1.879999999998958
0.16236872797301377,-0.15991620745770066,-0.003865184167200544,-0.0034282691608893403,-0.001815361313923151,0.06942435632469443,-2.3663580010614833,0.4367580807946608,0.2281922666117898,1.8058603493979704,0.0007867845640506713,0.00047327690837382805,-0.00014522657408558526,0.0018518354016865274,0.00197146788935606,0.011546706316426791,0.02017842266238742,0.015805458244787646,-0.0072385433761162545,-0.012923474851246793,0.993532598322081,0.08068211457716463,-0.07976593335013735,0.004557228929223532,1.919999999998936
0.162401822188493,-0.1598961379122861,-0.003868008165043622,-0.0034297624446614342,-0.0018121334774360825,0.06989948692879087,-2.365534416054424,0.43739830725638407,0.22790848665207378,1.8053393146554872,0.000845716411845972,0.0004957794346114907,-0.0001526257810387967,0.0018566140228071769,0.0019813450069871338,0.01158391974745281,0.02100303132744266,0.0162267090231931,-0.006895250598127757,-0.013120054977962238,0.9935320668112148,0.08069852631660394,-0.07975600226343325,0.004556333078245688,1.9599999999989137
0.1624373014889737,-0.15987508393510738,-0.0038708925871252346,-0.003431294352401915,-0.0018087630434306908,0.07037616014153684,-2.3646772802050937,0.43805648825129007,0.22764175840358764,1.8048032243144936,0.0009055940345296041,0.0005192103155307412,-0.00015965427107094945,0.0018615023017828209,0.001991496733517694,0.01162104019442259,0.021854008692957467,0.01667309180086472,-0.006469489886696612,-0.01378288642263652,0.993531477903937,0.08071612463488556,-0.07974557920664417,0.004555462099620726,1.9999999999988916
0.16247529748829379,-0.15985307835193305,-0.003873979436392234,-0.0034328693082270657,-0.0018052502914733804,0.07085437448316598,-2.3637857867028225,0.43873286794835575,0.22739078564571646,1.8042348980372542,0.000969690473499707,0.0005420531570082004,-0.0001686917978222901,0.0018662982128487221,0.002001658061298297,0.011658081214372814,0.022720573120339618,0.01714793700760793,-0.006073508993838104,-0.014546780309017815,0.9935308252283026,0.08073496911577722,-0.07973468592426387,0.0045545519649424675,2.0399999999988694
0.1625159150498209,-0.15983008707503646,-0.0038772480111442984,-0.003434485185518945,-0.0018015882529636383,0.07133412663558047,-2.362858986121166,0.4394289780824134,0.22715712097202048,1.803636194343007,0.0010348913638071394,0.0005653040004464013,-0.00017836927808146294,0.0018710430572862055,0.00201204895915195,0.011695055253019867,0.023623999593885395,0.017640435147927774,-0.005645705869169577,-0.015488993209757926,0.9935301057690717,0.08075511282411041,-0.07972330441862675,0.004553615688372459,2.079999999998847
0.16255919548872208,-0.15980613083770823,-0.0038808278155737902,-0.0034361495265546513,-0.001797775275616027,0.07181541747111429,-2.361895623512338,0.440144197121559,0.22693952468929865,1.8029964260531992,0.0011009145466974863,0.0005861760068422315,-0.00019329611030512926,0.0018754709788871787,0.002022317197603941,0.011732162467757198,0.024541175782354863,0.01809116066700025,-0.0053201086579383865,-0.016529869668226976,0.9935293172324986,0.08077657103882127,-0.0797114501357313,0.004552591349374131,2.119999999998825
0.16260526442721668,-0.15978122051251187,-0.0038848160579419305,-0.003437868234979624,-0.0017938177080455324,0.07229824684710812,-2.3608958301406573,0.4408782566110155,0.2267353701797141,1.8023297883514058,0.001170912873925135,0.0006110062712332001,-0.00020281538604382507,0.00188019208798004,0.0020327860608739456,0.011769073165329135,0.0254482501752753,0.018612562262297308,-0.004884987460239641,-0.01673721192765093,0.9935284542292565,0.0807994022511287,-0.07969913213314941,0.004551436026896724,2.159999999998803
0.16265422039873711,-0.15975528079834822,-0.003889084846152195,-0.003439633077219218,-0.0017897083980540247,0.07278261118488591,-2.35985949462732,0.44163320764390274,0.22654777737696272,1.8016538264462878,0.0012433164687416735,0.0006345810180369272,-0.00021563057072966993,0.0018847565955939524,0.0020431999734190805,0.011805984590255416,0.026363273160421318,0.019134115718772944,-0.004506686586796934,-0.01708883304308063,0.9935275153604148,0.08082366082921878,-0.07968630763256751,0.004550214040233703,2.1999999999987807
0.16270622174770114,-0.1597283291887333,-0.003893752324081868,-0.0034414475913831766,-0.001785454325681945,0.07326850784935852,-2.3587868598190767,0.4424095460143728,0.2263740486858573,1.8009590858996691,0.0013195345866034464,0.0006573508594515698,-0.00023117239621449096,0.0018892003710157823,0.0020534338461578967,0.011842855772450367,0.02726800294947453,0.019673215269789372,-0.004209422407957023,-0.017584517269038185,0.9935264936734861,0.08084942065867651,-0.07967298975670778,0.004548873624572513,2.2399999999987585
